prod,cat,video_id,aspect,negative,neutral,positive,channelTitle
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.010859756,0.9412638,0.047876444,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,4MbshUkkA38,performance,0.01085976,0.9412638,0.04787646,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,SaneSRqePVY,performance,0.0075525,0.64976114,0.34268636,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.04708791,0.9485367,0.00437544,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,tciqW8VKfOU,performance,0.047087897,0.9485367,0.004375438,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Apple,OFvXuyITwBI,performance,0.0049390034,0.101658106,0.8934029,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438415,0.094748855,0.8888127,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Meta,jUIE2l_9ig8,performance,0.016438412,0.09474882,0.8888128,Marques Brownlee
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,pE0-TeChSy0,performance,0.013284545,0.87876445,0.10795105,Unbox Therapy
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,bklHDIlJrVc,performance,0.0036686626,0.96451604,0.03181535,CNET
VR,Apple,XlAhhpOduRc,performance,0.20888846,0.728601,0.06251064,CNET
VR,Apple,XlAhhpOduRc,performance,0.20888846,0.728601,0.06251064,CNET
VR,Apple,XlAhhpOduRc,performance,0.20888846,0.728601,0.06251064,CNET
VR,Apple,XlAhhpOduRc,performance,0.20888846,0.728601,0.06251064,CNET
