prod,cat,video_id,aspect,negative,neutral,positive,channelTitle
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,HjEqOWjTkHE,features,0.014979767,0.92257357,0.062446687,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,N8M8OOe3SV4,features,0.0037933465,0.08325107,0.9129555,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,BsosQkfa2L8,features,0.008426038,0.9235955,0.06797848,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.11310759,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,XDamqi_3Aro,features,0.8836742,0.113107614,0.0032181875,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,Mm0NvlXdz4A,features,0.0008811271,0.007367599,0.99175125,Marques Brownlee
Watch,Apple,5TuyvWoaAZk,features,0.1685239,0.82550335,0.0059727672,Marques Brownlee
